iev	time	count	locflow_time	diff	var	phase_type
241	2022-05-05 15:54:40.449666816+00:00	60	2022-05-05 15:54:30.724000+00:00	-9.725666	0.003052090395480227	S
242	2022-05-05 16:33:26.440773632+00:00	623	2022-05-05 16:33:17.864000+00:00	-8.576773	0.011341503357367368	P
242	2022-05-05 16:33:27.603493632+00:00	632	2022-05-05 16:33:17.864000+00:00	-9.739493	0.002275495997913694	S
243	2022-05-05 16:43:19.444251904+00:00	238	2022-05-05 16:43:06.284000+00:00	-13.160251	0.005349303265610046	P
243	2022-05-05 16:43:23.495497984+00:00	227	2022-05-05 16:43:06.284000+00:00	-17.211497	0.019663233402206562	S
244	2022-05-05 16:53:31.225467136+00:00	75	2022-05-05 16:53:22.584000+00:00	-8.641467	0.02500727927927925	P
244	2022-05-05 16:53:32.345129984+00:00	115	2022-05-05 16:53:22.584000+00:00	-9.761129	0.00253643020594964	S
245	2022-05-05 17:56:38.766952448+00:00	420	2022-05-05 17:56:30.165000+00:00	-8.601952	0.013915033526537108	P
245	2022-05-05 17:56:39.240227328+00:00	44	2022-05-05 17:56:30.165000+00:00	-9.075227	0.06757901691331936	P
245	2022-05-05 17:56:39.940561664+00:00	365	2022-05-05 17:56:30.165000+00:00	-9.775561	0.0009566205027848896	S
245	2022-05-05 17:56:40.070929152+00:00	113	2022-05-05 17:56:30.165000+00:00	-9.905929	0.017433280657395734	S
246	2022-05-05 18:29:31.646666752+00:00	36	2022-05-05 18:29:22.965000+00:00	-8.681666	0.07349428571428569	P
246	2022-05-05 18:29:32.500124928+00:00	80	2022-05-05 18:29:22.965000+00:00	-9.535124	0.003587325949367079	S
247	2022-05-05 18:39:04.389544960+00:00	55	2022-05-05 18:38:55.725000+00:00	-8.664544	0.03445117845117845	P
247	2022-05-05 18:39:05.507391232+00:00	92	2022-05-05 18:38:55.725000+00:00	-9.782391	0.003748064978499757	S
248	2022-05-05 18:40:37.869444096+00:00	36	2022-05-05 18:40:29.865000+00:00	-8.004444	0.008945396825396813	P
248	2022-05-05 18:40:38.291931904+00:00	541	2022-05-05 18:40:29.865000+00:00	-8.426931	0.0111672342027795	P
248	2022-05-05 18:40:39.332921088+00:00	582	2022-05-05 18:40:29.865000+00:00	-9.467921	0.0036123655150794615	S
249	2022-05-05 19:42:56.621647872+00:00	710	2022-05-05 19:42:47.945000+00:00	-8.676647	0.0055915683664752875	P
249	2022-05-05 19:42:57.797538816+00:00	705	2022-05-05 19:42:47.945000+00:00	-9.852538	0.003483459058671828	S
251	2022-05-05 21:02:18.715000320+00:00	31	2022-05-05 21:02:10.825000+00:00	-7.89	0.04387333333333334	P
251	2022-05-05 21:02:19.785544192+00:00	294	2022-05-05 21:02:10.825000+00:00	-8.960544	0.008887757423788615	P
251	2022-05-05 21:02:20.905355008+00:00	338	2022-05-05 21:02:10.825000+00:00	-10.080355	0.002285926992432367	S
252	2022-05-06 00:55:40.796769024+00:00	424	2022-05-06 00:55:31.900000+00:00	-8.896769	0.008859747870110169	P
252	2022-05-06 00:55:41.929580800+00:00	358	2022-05-06 00:55:31.900000+00:00	-10.02958	0.0012516446802184559	S
252	2022-05-06 00:55:42.040273920+00:00	73	2022-05-06 00:55:31.900000+00:00	-10.140273	0.002499923896499252	S
253	2022-05-06 08:42:16.576926208+00:00	678	2022-05-06 08:42:07.162000+00:00	-9.414926	0.006347926606623882	P
253	2022-05-06 08:42:17.935839488+00:00	349	2022-05-06 08:42:07.162000+00:00	-10.773839	0.001561652340019106	S
253	2022-05-06 08:42:18.050387200+00:00	341	2022-05-06 08:42:07.162000+00:00	-10.888387	0.0019794497153700305	S
254	2022-05-06 08:45:36.118967296+00:00	610	2022-05-06 08:45:27.082000+00:00	-9.036967	0.005808685294355167	P
254	2022-05-06 08:45:37.156038144+00:00	629	2022-05-06 08:45:27.082000+00:00	-10.074038	0.00243080108958716	S
255	2022-05-06 08:46:30.589820672+00:00	78	2022-05-06 08:46:21.482000+00:00	-9.10782	0.05919388944388947	P
255	2022-05-06 08:46:31.462769664+00:00	39	2022-05-06 08:46:21.482000+00:00	-9.980769	0.0676441295546559	P
255	2022-05-06 08:46:32.162769408+00:00	182	2022-05-06 08:46:21.482000+00:00	-10.680769	0.004257968550786232	S
256	2022-05-06 11:26:22.450899968+00:00	100	2022-05-06 11:26:13.023000+00:00	-9.427899	0.05075413131313133	P
256	2022-05-06 11:26:23.690763264+00:00	76	2022-05-06 11:26:13.023000+00:00	-10.667763	0.07369226315789475	P
256	2022-05-06 11:26:23.834507776+00:00	199	2022-05-06 11:26:13.023000+00:00	-10.811507	0.005211857266128628	S
257	2022-05-06 18:01:40.491392768+00:00	840	2022-05-06 18:01:30.545000+00:00	-9.946392	0.0032190349906351117	P
257	2022-05-06 18:01:41.943392512+00:00	311	2022-05-06 18:01:30.545000+00:00	-11.398392	0.0016245036821906334	S
257	2022-05-06 18:01:42.090555648+00:00	531	2022-05-06 18:01:30.545000+00:00	-11.545555	0.005795681341719059	S
258	2022-05-06 18:46:22.217768192+00:00	112	2022-05-06 18:46:10.125000+00:00	-12.092768	0.016596774453024463	P
258	2022-05-06 18:46:24.884564992+00:00	69	2022-05-06 18:46:10.125000+00:00	-14.759564	0.005718925831202019	S
258	2022-05-06 18:46:25.107321344+00:00	56	2022-05-06 18:46:10.125000+00:00	-14.982321	0.006421785714285717	S
259	2022-05-06 22:12:29.527770880+00:00	96	2022-05-06 22:12:17.486000+00:00	-12.04177	0.02265683114035087	P
259	2022-05-06 22:12:32.265192192+00:00	99	2022-05-06 22:12:17.486000+00:00	-14.779192	0.0200728097299526	S
260	2022-05-07 15:49:19.304672256+00:00	357	2022-05-07 15:49:06.744000+00:00	-12.560672	0.010187187234444346	P
260	2022-05-07 15:49:21.937033728+00:00	89	2022-05-07 15:49:06.744000+00:00	-15.193033	0.0017804647599591482	S
260	2022-05-07 15:49:22.134073344+00:00	272	2022-05-07 15:49:06.744000+00:00	-15.390073	0.010066415237681791	S
261	2022-05-07 20:14:57.337419776+00:00	281	2022-05-07 20:14:47.025000+00:00	-10.312419	0.00944769445856634	P
261	2022-05-07 20:14:58.557648896+00:00	302	2022-05-07 20:14:47.025000+00:00	-11.532648	0.0038022617764185544	S
262	2022-05-07 23:29:03.728545536+00:00	601	2022-05-07 23:28:52.766000+00:00	-10.962545	0.006351341652800886	P
262	2022-05-07 23:29:05.236922624+00:00	607	2022-05-07 23:28:52.766000+00:00	-12.470922	0.005138421387443514	S
263	2022-05-08 02:04:33.939628544+00:00	175	2022-05-08 02:04:21.181000+00:00	-12.758628	0.003192361247947458	P
263	2022-05-08 02:04:34.100219904+00:00	282	2022-05-08 02:04:21.181000+00:00	-12.919219	0.016489068928093677	P
263	2022-05-08 02:04:36.819301888+00:00	424	2022-05-08 02:04:21.181000+00:00	-15.638301	0.0067280788616798275	S
263	2022-05-08 02:04:37.067666688+00:00	42	2022-05-08 02:04:21.181000+00:00	-15.886666	0.004491056910569099	S
264	2022-05-08 02:15:41.120999936+00:00	62	2022-05-08 02:15:26.661000+00:00	-14.459999	0.010321311475409852	P
264	2022-05-08 02:15:44.938249728+00:00	40	2022-05-08 02:15:26.661000+00:00	-18.277249	0.0022358333333332777	S
264	2022-05-08 02:15:45.082666752+00:00	54	2022-05-08 02:15:26.661000+00:00	-18.421666	0.00775	S
265	2022-05-08 05:36:43.828245504+00:00	737	2022-05-08 05:36:33.141000+00:00	-10.687245	0.0017705279187068613	P
265	2022-05-08 05:36:44.946675712+00:00	333	2022-05-08 05:36:33.141000+00:00	-11.805675	0.002530039075219793	S
265	2022-05-08 05:36:45.053925120+00:00	400	2022-05-08 05:36:33.141000+00:00	-11.912925	0.001991172305764424	S
266	2022-05-08 05:36:43.831862272+00:00	812	2022-05-08 05:36:49.761000+00:00	5.929138	0.0014959266975636718	P
266	2022-05-08 05:36:44.957006336+00:00	318	2022-05-08 05:36:49.761000+00:00	4.803994	0.0016739053230958526	S
266	2022-05-08 05:36:45.052244992+00:00	482	2022-05-08 05:36:49.761000+00:00	4.708756	0.002685349505266518	S
267	2022-05-08 05:38:36.858545664+00:00	713	2022-05-08 05:38:26.161000+00:00	-10.697545	0.0011264111918306923	P
267	2022-05-08 05:38:37.959853568+00:00	157	2022-05-08 05:38:26.161000+00:00	-11.798853	0.002264061734443904	S
267	2022-05-08 05:38:38.064549632+00:00	555	2022-05-08 05:38:26.161000+00:00	-11.903549	0.002357233551240784	S
268	2022-05-08 06:09:46.482241280+00:00	788	2022-05-08 06:09:36.002000+00:00	-10.480241	0.001705786769780503	P
268	2022-05-08 06:09:47.543448064+00:00	794	2022-05-08 06:09:36.002000+00:00	-11.541448	0.0028050874941633447	S
269	2022-05-08 06:13:33.798086912+00:00	92	2022-05-08 06:13:23.302000+00:00	-10.496086	0.041887816531294766	P
269	2022-05-08 06:13:34.349777152+00:00	54	2022-05-08 06:13:23.302000+00:00	-11.047777	0.11339874213836479	P
269	2022-05-08 06:13:34.919602688+00:00	146	2022-05-08 06:13:23.302000+00:00	-11.617602	0.001101110061407654	S
271	2022-05-08 08:22:18.775180544+00:00	305	2022-05-08 08:22:08.002000+00:00	-10.77318	0.014301365401207931	P
271	2022-05-08 08:22:19.951745024+00:00	196	2022-05-08 08:22:08.002000+00:00	-11.949745	0.0013758320251177458	S
271	2022-05-08 08:22:20.048517888+00:00	112	2022-05-08 08:22:08.002000+00:00	-12.046517	0.002466143822393834	S
272	2022-05-08 08:39:48.919377152+00:00	183	2022-05-08 08:39:38.142000+00:00	-10.777377	0.005664510898937131	P
272	2022-05-08 08:39:49.046520832+00:00	73	2022-05-08 08:39:38.142000+00:00	-10.90452	0.0022112252663622593	P
272	2022-05-08 08:39:50.158940416+00:00	268	2022-05-08 08:39:38.142000+00:00	-12.01694	0.0038422885572139253	S
273	2022-05-08 08:56:37.937530112+00:00	396	2022-05-08 08:56:28.602000+00:00	-9.33553	0.004231869965477559	P
273	2022-05-08 08:56:38.083736320+00:00	311	2022-05-08 08:56:28.602000+00:00	-9.481736	0.006695039933616846	P
273	2022-05-08 08:56:40.928718848+00:00	192	2022-05-08 08:56:28.602000+00:00	-12.326718	0.006830538285340315	S
273	2022-05-08 08:56:41.128763648+00:00	516	2022-05-08 08:56:28.602000+00:00	-12.526763	0.012830087679686903	S
275	2022-05-08 12:24:19.419088384+00:00	294	2022-05-08 12:24:08.563000+00:00	-10.856088	0.029269630377748383	P
275	2022-05-08 12:24:20.271793152+00:00	58	2022-05-08 12:24:08.563000+00:00	-11.708793	0.006856412583182107	P
275	2022-05-08 12:24:20.327000320+00:00	335	2022-05-08 12:24:08.563000+00:00	-11.764	0.005154011976047897	S
276	2022-05-08 12:27:04.702999552+00:00	54	2022-05-08 12:26:53.903000+00:00	-10.799999	0.03336603773584901	P
276	2022-05-08 12:27:05.668760832+00:00	92	2022-05-08 12:26:53.903000+00:00	-11.76576	0.0035675465838509294	S
276	2022-05-08 12:27:30.309161472+00:00	99	2022-05-08 12:26:53.903000+00:00	-36.406161	0.015652463409606236	P
276	2022-05-08 12:27:31.279249920+00:00	112	2022-05-08 12:26:53.903000+00:00	-37.376249	0.0038939189189189025	S
277	2022-05-08 12:27:03.592696832+00:00	33	2022-05-08 12:27:19.523000+00:00	15.930304	0.05452178030303028	P
277	2022-05-08 12:27:04.638294016+00:00	153	2022-05-08 12:27:19.523000+00:00	14.884706	0.04508823529411768	P
277	2022-05-08 12:27:05.495649792+00:00	117	2022-05-08 12:27:19.523000+00:00	14.027351	0.048692057176539925	P
277	2022-05-08 12:27:05.663427072+00:00	281	2022-05-08 12:27:19.523000+00:00	13.859573	0.003977674123029994	S
277	2022-05-08 12:27:30.317480704+00:00	183	2022-05-08 12:27:19.523000+00:00	-10.79448	0.015711679577253352	P
277	2022-05-08 12:27:31.284428544+00:00	224	2022-05-08 12:27:19.523000+00:00	-11.761428	0.004588084561178722	S
278	2022-05-08 14:00:15.840784128+00:00	482	2022-05-08 14:00:00.744000+00:00	-15.096784	0.0060380780876631655	P
278	2022-05-08 14:00:16.078848512+00:00	33	2022-05-08 14:00:00.744000+00:00	-15.334848	0.00705700757575758	P
278	2022-05-08 14:00:19.800937472+00:00	431	2022-05-08 14:00:00.744000+00:00	-19.056937	0.01190687746182484	S
278	2022-05-08 14:00:20.176092928+00:00	86	2022-05-08 14:00:00.744000+00:00	-19.432092	0.021186155950752388	S
279	2022-05-08 14:00:15.842243584+00:00	501	2022-05-08 14:00:00.844000+00:00	-14.998243	0.00892890858283433	P
279	2022-05-08 14:00:16.090128896+00:00	31	2022-05-08 14:00:00.844000+00:00	-15.246128	0.006357849462365578	P
279	2022-05-08 14:00:19.800080896+00:00	444	2022-05-08 14:00:00.844000+00:00	-18.95608	0.016521401988896303	S
279	2022-05-08 14:00:20.180988928+00:00	93	2022-05-08 14:00:00.844000+00:00	-19.336988	0.022908228143992466	S
280	2022-05-08 14:00:15.842243584+00:00	501	2022-05-08 14:00:00.844000+00:00	-14.998243	0.00892890858283433	P
280	2022-05-08 14:00:16.090128896+00:00	31	2022-05-08 14:00:00.844000+00:00	-15.246128	0.006357849462365578	P
280	2022-05-08 14:00:19.800080896+00:00	444	2022-05-08 14:00:00.844000+00:00	-18.95608	0.016521401988896303	S
280	2022-05-08 14:00:20.180988928+00:00	93	2022-05-08 14:00:00.844000+00:00	-19.336988	0.022908228143992466	S
281	2022-05-08 15:38:22.503573760+00:00	610	2022-05-08 15:38:10.924000+00:00	-11.579573	0.016310819672131147	P
281	2022-05-08 15:38:23.539408128+00:00	625	2022-05-08 15:38:10.924000+00:00	-12.615408	0.0023636553846153917	S
282	2022-05-09 00:17:54.174727168+00:00	55	2022-05-09 00:17:40.120000+00:00	-14.054727	0.014984646464646449	P
282	2022-05-09 00:17:56.845918208+00:00	49	2022-05-09 00:17:40.120000+00:00	-16.725918	0.00789965986394565	S
283	2022-05-09 01:46:16.942248192+00:00	427	2022-05-09 01:46:03.420000+00:00	-13.522248	0.0019606612351705903	P
283	2022-05-09 01:46:17.024406272+00:00	118	2022-05-09 01:46:03.420000+00:00	-13.604406	0.001211183543386934	P
283	2022-05-09 01:46:19.781062912+00:00	508	2022-05-09 01:46:03.420000+00:00	-16.361062	0.012336934880181389	S
283	2022-05-09 01:46:20.126128640+00:00	31	2022-05-09 01:46:03.420000+00:00	-16.706128	0.017897849462365552	S
284	2022-05-09 04:12:05.237762560+00:00	661	2022-05-09 04:11:53.321000+00:00	-11.916762	0.003610108650804569	P
284	2022-05-09 04:12:06.766045184+00:00	664	2022-05-09 04:11:53.321000+00:00	-13.445045	0.0057987913191226495	S
285	2022-05-09 04:12:49.497666304+00:00	54	2022-05-09 04:12:37.481000+00:00	-12.016666	0.0394867924528302	P
285	2022-05-09 04:12:50.920090624+00:00	44	2022-05-09 04:12:37.481000+00:00	-13.43909	0.003227061310782241	S
286	2022-05-09 06:38:09.861607680+00:00	51	2022-05-09 06:37:56.582000+00:00	-13.279607	0.0034198431372549024	S
287	2022-05-09 08:45:22.261097472+00:00	565	2022-05-09 08:45:10.882000+00:00	-11.379097	0.0020394319964852914	P
287	2022-05-09 08:45:23.493909760+00:00	576	2022-05-09 08:45:10.882000+00:00	-12.611909	0.004440868357487932	S
288	2022-05-09 08:47:27.291624960+00:00	320	2022-05-09 08:47:15.242000+00:00	-12.049624	0.011060673981191227	P
288	2022-05-09 08:47:28.842868224+00:00	311	2022-05-09 08:47:15.242000+00:00	-13.600868	0.006229243854371952	S
289	2022-05-09 18:32:18.184676864+00:00	743	2022-05-09 18:32:05.525000+00:00	-12.659676	0.004295313310575251	P
289	2022-05-09 18:32:18.883987456+00:00	79	2022-05-09 18:32:05.525000+00:00	-13.358987	0.029522038299253508	S
289	2022-05-09 18:32:19.185629696+00:00	667	2022-05-09 18:32:05.525000+00:00	-13.660629	0.025156359658008828	S
290	2022-05-09 19:07:23.647499776+00:00	64	2022-05-09 19:07:11.025000+00:00	-12.622499	0.12031746031746032	P
290	2022-05-09 19:07:24.025476352+00:00	42	2022-05-09 19:07:11.025000+00:00	-13.000476	0.0006583042973286827	P
290	2022-05-09 19:07:24.062767616+00:00	112	2022-05-09 19:07:11.025000+00:00	-13.037767	0.0034859636422136368	S
291	2022-05-10 08:10:45.290365440+00:00	520	2022-05-10 08:10:32.502000+00:00	-12.788365	0.017940097450718825	P
291	2022-05-10 08:10:46.683234304+00:00	551	2022-05-10 08:10:32.502000+00:00	-14.181234	0.004404292360996534	S
292	2022-05-10 20:26:13.963074816+00:00	696	2022-05-10 20:26:01.385000+00:00	-12.578074	0.002543626064665502	P
292	2022-05-10 20:26:14.011279104+00:00	129	2022-05-10 20:26:01.385000+00:00	-12.626279	0.0001001090116279163	P
292	2022-05-10 20:26:14.767773696+00:00	137	2022-05-10 20:26:01.385000+00:00	-13.382773	0.12481283812795183	S
292	2022-05-10 20:26:15.102440960+00:00	680	2022-05-10 20:26:01.385000+00:00	-13.71744	0.007644400069306067	S
293	2022-05-10 23:42:30.921877760+00:00	262	2022-05-10 23:42:17.666000+00:00	-13.255877	0.012386774297329702	P
293	2022-05-10 23:42:31.212890368+00:00	283	2022-05-10 23:42:17.666000+00:00	-13.54689	0.05394632483773151	P
293	2022-05-10 23:42:32.483135232+00:00	569	2022-05-10 23:42:17.666000+00:00	-14.817135	0.006681743978811355	S
294	2022-05-10 23:48:48.783258624+00:00	383	2022-05-10 23:48:34.146000+00:00	-14.637258	0.009259741910789706	P
294	2022-05-10 23:48:48.808962816+00:00	81	2022-05-10 23:48:34.146000+00:00	-14.662962	0.004666111111111104	S
294	2022-05-10 23:48:50.780815872+00:00	326	2022-05-10 23:48:34.146000+00:00	-16.634815	0.007006581406323773	S
295	2022-05-11 00:01:39.651707136+00:00	41	2022-05-11 00:01:27.380000+00:00	-12.271707	0.03807951219512197	P
295	2022-05-11 00:01:40.619489792+00:00	98	2022-05-11 00:01:27.380000+00:00	-13.239489	0.07732447927624658	P
295	2022-05-11 00:01:41.493650688+00:00	63	2022-05-11 00:01:27.380000+00:00	-14.11365	0.07009129544290839	P
295	2022-05-11 00:01:41.817363200+00:00	201	2022-05-11 00:01:27.380000+00:00	-14.437363	0.0077255124378109484	S
296	2022-05-11 00:15:49.569804800+00:00	256	2022-05-11 00:15:36.800000+00:00	-12.769804	0.018521922487745097	P
296	2022-05-11 00:15:50.599528704+00:00	297	2022-05-11 00:15:36.800000+00:00	-13.799528	0.0032970743470743516	S
297	2022-05-11 05:08:46.641079808+00:00	126	2022-05-11 05:08:33.381000+00:00	-13.260079	0.07315119365079364	P
297	2022-05-11 05:08:47.574589440+00:00	117	2022-05-11 05:08:33.381000+00:00	-14.193589	0.12628010610079585	P
297	2022-05-11 05:08:47.937711360+00:00	149	2022-05-11 05:08:33.381000+00:00	-14.556711	0.0015843823689461224	S
297	2022-05-11 05:08:48.085366528+00:00	142	2022-05-11 05:08:33.381000+00:00	-14.704366	0.015799240835081396	S
298	2022-05-11 11:55:31.852714240+00:00	35	2022-05-11 11:55:18.323000+00:00	-13.529714	0.05101462184873949	P
298	2022-05-11 11:55:32.113781248+00:00	256	2022-05-11 11:55:18.323000+00:00	-13.790781	0.013290367647058808	P
298	2022-05-11 11:55:33.443855104+00:00	304	2022-05-11 11:55:18.323000+00:00	-15.120855	0.006471873371547674	S
299	2022-05-11 13:15:16.398743296+00:00	195	2022-05-11 13:15:02.523000+00:00	-13.875743	0.02125859370869681	P
299	2022-05-11 13:15:17.864689152+00:00	148	2022-05-11 13:15:02.523000+00:00	-15.341689	0.011567875528589828	S
299	2022-05-11 13:15:18.136077056+00:00	52	2022-05-11 13:15:02.523000+00:00	-15.613077	0.06424917043740577	S
300	2022-05-11 13:20:32.384528640+00:00	157	2022-05-11 13:20:18.463000+00:00	-13.921528	0.03103226359627632	P
300	2022-05-11 13:20:33.821224704+00:00	169	2022-05-11 13:20:18.463000+00:00	-15.358224	0.011170639616793475	S
301	2022-05-11 17:09:24.624775424+00:00	503	2022-05-11 17:09:08.644000+00:00	-15.980775	0.007834656602219369	P
301	2022-05-11 17:09:27.386325504+00:00	516	2022-05-11 17:09:08.644000+00:00	-18.742325	0.011861765635583658	S
302	2022-05-11 19:00:48.926073344+00:00	177	2022-05-11 19:00:35.385000+00:00	-13.541073	0.020544863893168952	P
302	2022-05-11 19:00:49.034194944+00:00	236	2022-05-11 19:00:35.385000+00:00	-13.649194	0.00144488099531194	P
302	2022-05-11 19:00:50.220131328+00:00	419	2022-05-11 19:00:35.385000+00:00	-14.835131	0.005421693254616258	S
303	2022-05-12 01:14:16.756249856+00:00	80	2022-05-12 01:14:02.580000+00:00	-14.176249	0.04694778481012657	P
303	2022-05-12 01:14:17.236862976+00:00	102	2022-05-12 01:14:02.580000+00:00	-14.656862	0.019158377014171994	P
303	2022-05-12 01:14:18.168935424+00:00	216	2022-05-12 01:14:02.580000+00:00	-15.588935	0.004559326012058575	S
303	2022-05-12 01:14:46.710000128+00:00	36	2022-05-12 01:14:02.580000+00:00	-44.13	0.04066285714285703	P
303	2022-05-12 01:14:47.251202816+00:00	133	2022-05-12 01:14:02.580000+00:00	-44.671202	0.040624299384825605	P
303	2022-05-12 01:14:48.486384128+00:00	177	2022-05-12 01:14:02.580000+00:00	-45.906384	0.005184578839239784	S
304	2022-05-12 01:14:16.730179328+00:00	279	2022-05-12 01:14:32.940000+00:00	16.209821	0.06305716201232554	P
304	2022-05-12 01:14:17.239235328+00:00	170	2022-05-12 01:14:32.940000+00:00	15.700765	0.04135384963452838	P
304	2022-05-12 01:14:18.122105600+00:00	76	2022-05-12 01:14:32.940000+00:00	14.817895	0.0054781754385965	P
304	2022-05-12 01:14:18.161129216+00:00	558	2022-05-12 01:14:32.940000+00:00	14.778871	0.006257789424914574	S
304	2022-05-12 01:14:47.293068032+00:00	88	2022-05-12 01:14:32.940000+00:00	-14.353068	0.04763530564263322	P
304	2022-05-12 01:14:48.486504192+00:00	123	2022-05-12 01:14:32.940000+00:00	-15.546504	0.003268825803012115	S
305	2022-05-12 01:43:17.257484544+00:00	326	2022-05-12 01:43:03.040000+00:00	-14.217484	0.0032373459178857912	P
305	2022-05-12 01:43:18.821093376+00:00	311	2022-05-12 01:43:03.040000+00:00	-15.781093	0.006176865470386882	S
307	2022-05-12 03:36:13.571958784+00:00	73	2022-05-12 03:35:59.181000+00:00	-14.390958	0.054289345509893436	P
307	2022-05-12 03:36:14.726000128+00:00	92	2022-05-12 03:35:59.181000+00:00	-15.545	0.0652318681318681	P
307	2022-05-12 03:36:14.851169536+00:00	177	2022-05-12 03:35:59.181000+00:00	-15.670169	0.005403948382126345	S
308	2022-05-12 03:38:25.568583424+00:00	120	2022-05-12 03:38:09.901000+00:00	-15.667583	0.007974782913165243	P
308	2022-05-12 03:38:27.411961600+00:00	104	2022-05-12 03:38:09.901000+00:00	-17.510961	0.012313629574309173	S
309	2022-05-12 03:50:07.213758976+00:00	58	2022-05-12 03:49:51.561000+00:00	-15.652758	0.006129098608590442	S
311	2022-05-12 09:53:02.488128256+00:00	39	2022-05-12 09:52:46.703000+00:00	-15.785128	0.008773009446693658	S
312	2022-05-12 13:37:05.660352768+00:00	34	2022-05-12 13:36:50.003000+00:00	-15.657352	0.1392685383244207	P
